Año,Codigo de MESA,Comunidad,Provincia,Municipio,Religiosidad,Edad Media,Escolarizacion,Esperanza de Vida,Habitantes Municipio,Acceso a Internet,PIB per capita de Provincia,Criminalidad,Inmigracion,% de mujeres,Tasa de Pobreza,Tasa Desempleo,Gobierno Actual de Comunidad,Gobierno Actual de España,Tasa de Participacion,Votos derecha,Votos izquierda,Votos centro izquierda,Votos centro derecha,Votos centro derecha,Votos regionalista izquierda,Votos regionalista derecha,Candidatura Ganadora
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,C,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,C,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,C,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,U,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,A,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
1996,B,12,28,79,,,,,,,,,,,,,,,,,,,,,,,
